username, created_at, lng, lat, text
justinemooore, Fri Jan 22 03:31:41 +0000 2021, -119.710694, 39.574217, @kevynnicolee You’re so so welcome 🤗 I’m glad you enjoyed it 
DMasonWest, Fri Jan 22 03:31:41 +0000 2021, -97.754724, 30.323346, @TXAG @JoeBiden @DHSgov When the Civil War ended, Southern agriculturalists lost the workers they'd enslaved. Mexic… https://t.co/Qy03iWKigq 
LorraineJDion, Fri Jan 22 03:31:41 +0000 2021, -75.386460, 39.145024, @jasondogwood I'm so sorry. 
AnnaaDaDon, Fri Jan 22 03:31:42 +0000 2021, -83.173867, 32.678207, Lmao keyshia making up for lost time 😂 
hikaruxtobix, Fri Jan 22 03:31:42 +0000 2021, -118.163276, 34.685827, @MynorsAccount @digimonweb_net Good ai! 
Ottawa_Cameron, Fri Jan 22 03:31:42 +0000 2021, -75.800141, 45.248791, @dipbrat70 @maxfawcett Indigenous GG is what Canada needs. @RobertaIndspire or @SenSincmurr. #NextGG #cdnpoli 
kalyrosm, Fri Jan 22 03:31:42 +0000 2021, -120.882482, 47.273022, @WilliamShatner Indeed! All hail to King Bill of Canada 🇨🇦!! 
Matsharma, Fri Jan 22 03:31:42 +0000 2021, -79.272570, 43.629311, @raggedtag Eat light. 
lefauconnwaar, Fri Jan 22 03:31:42 +0000 2021, -73.709589, 45.605568, 😭😭😭 
McLovinDenise, Fri Jan 22 03:31:42 +0000 2021, -122.171287, 47.231717, @Heidilwilson3 For real! 
nikomcmedia, Fri Jan 22 03:31:42 +0000 2021, -98.520936, 33.874273, MSU Texas women’s basketball versus UT-Tyler round 2🐎🏀 {@WBBMSUMustangs} https://t.co/kpxbf9r0uN 
izzy_2k, Fri Jan 22 03:31:42 +0000 2021, -119.306608, 37.269176, @IsraelAPerez1 Anyway 😒 
sharyelle_XO, Fri Jan 22 03:31:42 +0000 2021, -87.732013, 41.833585, @JustShaniaB @NotLaja You know whaaaaaaaat lmaoooo 
iSaucy, Fri Jan 22 03:31:42 +0000 2021, -122.162294, 37.705044, Draymond gets a technical every damn game 
YoreTom, Fri Jan 22 03:31:42 +0000 2021, -87.850639, 42.286570, @thekapman If I'm Bryant I demand a trade. Disrespect stops now. https://t.co/DW4a7TgbpI 
RealMiamiEstate, Fri Jan 22 03:31:42 +0000 2021, -80.233328, 25.782353, As long as the process proves FRAUD...AND...they turn things where blame really lies...go for it 
rabythegoat, Fri Jan 22 03:31:42 +0000 2021, -91.090800, 30.459100, 💀 bruh 
jay_societyx94, Fri Jan 22 03:31:42 +0000 2021, -118.411907, 34.020789, @lilluuurd @JayBreezy_25 We’re here to protect your friends. 
AarontheWise, Fri Jan 22 03:31:42 +0000 2021, -82.748276, 40.779788, @OneFrameSimpson Clown: It’s finally happened, Bart. You’ve lost your mind. 
adoreeminkk, Fri Jan 22 03:31:42 +0000 2021, -91.129615, 30.334298, return of the mack💕 https://t.co/5p9hZ9twST 
DontaeKotic, Fri Jan 22 03:31:42 +0000 2021, -111.931711, 34.168253, Damn really? 😋😋 
jazzminox, Fri Jan 22 03:31:42 +0000 2021, -73.849441, 40.850347, Keyshia lit af 
1yndorian, Fri Jan 22 03:31:42 +0000 2021, -82.277846, 34.719154, Ain taking no breaks wit no hoe🤣 
itssAutumn_time, Fri Jan 22 03:31:42 +0000 2021, -97.552161, 35.482844, Just close it out Tevin wins cause this my jam 
poppinfreshpan1, Fri Jan 22 03:31:42 +0000 2021, -119.319526, 36.319486, @MKBHD Wholly Cow. There were 666 comments. I had to save the world. https://t.co/wIyG1iayJk 
MonaKinkCurlz, Fri Jan 22 03:31:43 +0000 2021, -74.232784, 40.725694, Weird Flex but ok 
KaylinKaye, Fri Jan 22 03:31:43 +0000 2021, -73.968542, 40.780709, I can’t wait to visit home 😭😭 
thepinkestlips, Fri Jan 22 03:31:43 +0000 2021, -84.433106, 33.767195, I ask somebody how they watching it on tv they replied ... “Apple Music on my Apple TV!” 🤣🤣 a Capricorn and we got… https://t.co/CUSSHatRxA 
_nathernandez, Fri Jan 22 03:31:43 +0000 2021, -119.838712, 39.659374, Nuestros jóvenes son el futuro, we got this!! ✊🏽💙 
Boatknows, Fri Jan 22 03:31:43 +0000 2021, -95.446486, 29.838495, We Need @BrunoMars Vs. @theweeknd Next! @verzuzonline #Verzuz 
ItsSunnyyy, Fri Jan 22 03:31:43 +0000 2021, -98.716992, 35.309047, I’m craving a DQ blizzard 😩 
DanielMorain, Fri Jan 22 03:31:43 +0000 2021, -121.739163, 38.558554, It’s great to support independent bookstores, too. 
blackkn05858615, Fri Jan 22 03:31:43 +0000 2021, -79.272570, 43.629311, @ApatheticDame MA in lies and PhD in fake news, yan po madam 
conleyfanclub, Fri Jan 22 03:31:43 +0000 2021, -73.948775, 40.655138, Nasty. 
StoneJamison, Fri Jan 22 03:31:43 +0000 2021, -105.112216, 40.165931, @cskip01 @satinephoenix Indeed! Makes me feel so much better, and think clearer, too! 
back2ron, Fri Jan 22 03:31:43 +0000 2021, -79.064330, 43.106640, It’s my DRock’s birthday today. A whole 5 years old! Love you so much kid I’m so lucky to be your GRon!… https://t.co/dTjwCi6gbx 
cutefaceshawty, Fri Jan 22 03:31:44 +0000 2021, -95.446486, 29.838495, Teddddddyyyyy TEDDDYYY! 
Kween_Esha, Fri Jan 22 03:31:44 +0000 2021, -81.283121, 28.784184, @tr__myaa With the tag showing 
Mr_Eash, Fri Jan 22 03:31:44 +0000 2021, -93.639364, 42.032506, Also #822chat is so short and sweet. But I always get so much out of it! It’s like a fun sized snickers. #ditchbook 
TacosDonaLena, Fri Jan 22 03:31:44 +0000 2021, -95.446486, 29.838495, Bernie visited Tacos Doña Lena today 🤣🌮🇲🇽 https://t.co/y2amiE3UYa 
obxtomhinkler97, Fri Jan 22 03:31:44 +0000 2021, -79.854117, 37.360970, I LOVE @ElizabeeHinkler AND @EmilyHinkler BEYOND WORDS 💖💖💖💖 https://t.co/0J7ZcCMsaP 
ClevelandKodiak, Fri Jan 22 03:31:44 +0000 2021, -89.569491, 44.900818, Preach Nancy!!! 🙌🏾👏🏾 @SpeakerPelosi https://t.co/rrHCTLhRqK 
_reeooo, Fri Jan 22 03:31:44 +0000 2021, -75.117998, 40.004866, Delulu 🤣🤣🤣 
baldfadebae, Fri Jan 22 03:31:44 +0000 2021, -81.800579, 32.440511, I am not no support dog nigga. Gtoh 😂👽🤟🏿 
ItsAh_Ty, Fri Jan 22 03:31:45 +0000 2021, -96.761753, 32.819858, Can we talkkkkk 
Lavish5ive, Fri Jan 22 03:31:45 +0000 2021, -96.879957, 32.924548, Keyshia, Keyshia, Keyshia.... Got damn you fine 
batson24, Fri Jan 22 03:31:45 +0000 2021, -94.804548, 31.336603, RIP LIL SNUPE 
NayWasHeree, Fri Jan 22 03:31:45 +0000 2021, -75.117998, 40.004866, Ashanti said shit I can be late after I waited for her ass 
Jeb52319664, Fri Jan 22 03:31:45 +0000 2021, -76.992441, 38.752715, @nesteggPUB @shannonrwatts I saw the guys who flew the planes on 911in laurel maryland days before, and told everyo… https://t.co/PIgfXDpSzA 
Fossclot, Fri Jan 22 03:31:45 +0000 2021, -122.535562, 47.647615, Don’t even think I got grades like this in high school 😂🤣 my third week into this quarter and I’m finna keep up thi… https://t.co/fztzSzGAnY 
T_Dogggg, Fri Jan 22 03:31:45 +0000 2021, -87.732013, 41.833585, Keyshia said nah run that Tevin?! 
carleygarner, Fri Jan 22 03:31:45 +0000 2021, -115.223125, 36.232915, This is awful. Our men and women in uniform deserve better. 😢😢 
Cheesymice, Fri Jan 22 03:31:45 +0000 2021, -90.124338, 32.429393, @RevDaniel Welcome, sweet little boo! ❤️ 
i_amFatdaddy, Fri Jan 22 03:31:45 +0000 2021, -117.104989, 32.810012, Y’all i did drink for drink with keyshia and i am DRUNKKKK #Verzuz 
ColinWithThee1L, Fri Jan 22 03:31:46 +0000 2021, -73.968542, 40.780709, Lmfaooo. Ashanti’s coochie can’t breathe and Keisha can’t breathe at all. 
sandy_t01, Fri Jan 22 03:31:46 +0000 2021, -81.490667, 36.404855, @jj_cabe @CoriBush 🤣 
MakaylaMarieeD3, Fri Jan 22 03:31:46 +0000 2021, -121.300425, 37.980826, No lie, if you’re from down south I would not recommend moving to California! 
1scox, Fri Jan 22 03:31:46 +0000 2021, -96.621634, 32.907642, whoops 
DjurdjaPadejski, Fri Jan 22 03:31:46 +0000 2021, -122.144030, 37.414371, @noelemas Kolko su ti slatki, neku su živi i zdravi ❤️ 
dianeraucher, Fri Jan 22 03:31:46 +0000 2021, -115.133373, 36.249124, 😤I changed the channel immediately 
LaCharles88, Fri Jan 22 03:31:46 +0000 2021, -77.014398, 38.898603, @JamesAForbes1 I agree. Haha. 
CROSSMARKJobs, Fri Jan 22 03:31:46 +0000 2021, -115.117501, 36.198859, See our latest #NorthLasVegas, NV job and click to apply: ENGAGEMENT SPECIALIST - PART TIME - https://t.co/M0xJxnY5b9 #EventsMarketing 
LokelaniADR, Fri Jan 22 03:31:46 +0000 2021, -97.754724, 30.323346, @StuffedwAloha No, like just socks. I wear socks like shoes so I don’t have to wear shoes. This is most helpful whe… https://t.co/ieaRPTDgZv 
JABARHENSON, Fri Jan 22 03:31:46 +0000 2021, -83.804475, 27.698682, @Zaybelxo Tinashe would demolish ms cassie 
puffinplays, Fri Jan 22 03:31:46 +0000 2021, -117.656993, 33.692160, @cynthx It sounds like parenting with separated parents. If it’s not that, I don’t even want to know. 
xxzahynia, Fri Jan 22 03:31:46 +0000 2021, -82.669467, 40.365160, I swear when you say your name at the door it be sounding weird asf 😂 
__3ric, Fri Jan 22 03:31:46 +0000 2021, -119.025163, 35.346902, @erikt1455 For you? Yeah 
akidesir, Fri Jan 22 03:31:46 +0000 2021, -79.272570, 43.629311, @_bennettm_ @TeslaGong @TeslaChillMode @MFrunker @28delayslater @aaronbrighton @BaeBradbury @BenClewett1 @biogirl09… https://t.co/0O9fMDtSYy 
BarbiLewis, Fri Jan 22 03:31:47 +0000 2021, -76.295896, 36.763216, @MarshaBlackburn @POTUS This wouldn’t have happened if the GOP stood up for THEIR President and made sure the elect… https://t.co/0HBlZz9zwh 
hazeyy00, Fri Jan 22 03:31:46 +0000 2021, -96.932840, 33.170366, I love this so much haha he’s so cute🥺 https://t.co/kRcxyPQynv 
JulioGutierrezE, Fri Jan 22 03:31:46 +0000 2021, -109.841790, 27.713653, @XavyCastillo3 @TwitterMexico #Nunca más ni #PRI ni #PAN ni #PRD a la #presidencia de #México… https://t.co/dOvaz6R6Wz 
ayenjuul, Fri Jan 22 03:31:47 +0000 2021, -100.076888, 31.168893, @yuhritzuh Goodnight 😌 
TheRealMattMaes, Fri Jan 22 03:31:47 +0000 2021, -82.949623, 42.538802, They really fixed the numbers to get him out of office. I thought I was crazy. 
dangle0905, Fri Jan 22 03:31:47 +0000 2021, -118.411907, 34.020789, @justdrop Brady played like ass last game. Just Brees played worst that’s why bucs won btw. 
DramaWorst, Fri Jan 22 03:31:47 +0000 2021, -84.433106, 33.767195, @Vladimirdorvil Fanmi m 
cooleyelectraa, Fri Jan 22 03:31:47 +0000 2021, -115.865808, 43.052638, here i am procrastinating on this easy ass class 🙃🙃 
shine_t_, Fri Jan 22 03:31:47 +0000 2021, -90.011008, 29.982601, Nooooo caresha 😂😂😂 
RichLatta32, Fri Jan 22 03:31:47 +0000 2021, -82.781350, 28.029418, @gats813 as long as he's not damaging anyone i dont see the problem this is gonna be a cinematic match 
